Participant,DRI
1882,0.424033185956197
1883,0.0
1887,0.3159523801942883
1912,0.14175417546682678
1914,0.4033817991007196
1927,0.4832914761034677
1938,0.45412360959736353
1945,0.0
1948,0.2987957377218269
1955,0.4230593889998058
1961,0.4274077519625572
1962,0.4255780124605679
1966,0.3517906016122374
1968,0.10472592343445708
1980,0.36924582406281314
1990,0.47897745763362454
2008,0.4048750341481899
2013,0.3937710713796436
2016,0.45930599291723384
2022,0.481757791069342
2027,0.2957587933057515
2035,0.19439026756867106
2039,0.30122230010763684
2057,0.4315046373790399
2062,0.3919457299183777
2063,0.3987438761978668
2070,0.3573093847956106
2072,0.31830954304396086
2078,0.4833856928053284
2090,0.4805380746997072
2092,0.46993896900658405
2096,0.41767288635437083
2098,0.37543880075648217
2115,0.4970590841865967
2132,0.36735911167241087
2136,0.4287320728189472
2138,0.0
2144,0.4465620781590849
2159,0.419607097360049
2163,0.4050546368384258
2169,0.5193942040920603
2181,0.46399130888877904
2190,0.4495354861414913
2202,0.41016936784320857
2207,0.5399316664045033
2218,0.5166830261430115
2222,0.5150246831809229
2239,0.45566411284265107
2253,0.4155689766008417
2284,0.37091244645911003
2285,0.5151107976744591
2298,0.20375601029485746
2317,0.49070421491395555
2320,0.4387123179594197
2326,0.31444365485919823
2331,0.0
2354,0.4539272456952088
2365,0.0
2376,0.4925445747391086
2385,0.36405267576501776
2386,0.30199683879182615
2389,0.4771192175918466
2401,0.18730183187013827
2409,0.4645273249843693
2417,0.45134539252522177
2425,0.4191755810967137
2435,0.4313682080815173
2461,0.24666747298799496
2476,0.0
2477,0.32892573425588956
2500,0.462002357391309
2503,0.43887118962198035
2507,0.44534633029368953
2510,0.5047695524308893
2514,0.428671049960881
2567,0.4703477648916228
2579,0.4928926428936702
2582,0.33588533052297365
2607,0.33607084085782457
2620,0.4614743826585821
2639,0.1941300676758424
2640,0.315961896234934
2650,0.1909140051244036
2654,-0.05465906644165608
2668,0.49662956907805933
2701,0.43587456114392054
2708,0.0
2733,0.41894360898438787
2738,0.4466833374543413
2745,0.33998064662792893
2759,0.412852653732358
2770,0.2123837900860559
2790,0.36179463731577144
2810,0.31416726320715993
2820,0.420044156697148
2831,0.45158536477564537
2834,0.5118305775039738
2862,0.36966918764823964
2868,0.37754142907957644
2877,0.0025318500865953997
2965,0.3558583135142741
3038,0.41497185117074364
3044,0.0
3045,0.4295347865053898
3048,0.46530867924120023
3052,0.4622806417143872
3057,0.3338155402492846
3082,0.17607205137943627
3104,0.4192730039970658
3113,0.39269056691856163
3117,0.361033436271198
3120,0.4144121968337684
3141,0.48962975898918737
3184,-0.18783529585144754
3196,-0.12999510947261528
3236,0.19950647688977985
3258,0.3677774492370036
3261,0.0
3310,0.0
3328,0.40091449406178015
3354,0.4651425721089608
3355,0.5148396832761775
3359,0.5032242363336552
3369,0.23662348333171734
3373,0.4643109300935917
3377,0.5371490885460466
3447,0.3709521559680786
3481,0.39365538156859237
3547,0.41145275879606236
3566,0.5676197638409148
3581,0.0
3604,0.3287945953957947
3609,0.47637818440857793
3636,0.5398475378868943
3669,0.24103677697820958
3671,0.21210804190968102
3687,0.2936645242476834
3691,0.5151403182770222
3695,0.42584266777126345
3714,0.1472214627287074
3726,0.3068105215461232
3738,0.3545603658318761
3744,0.5225938994369377
3760,0.0
3772,0.43171361583853596
3782,0.5521213449972056
3784,-0.14055161779188918
3827,0.14366135944431435
3832,0.37026354201739986
3853,-0.023721718277225246
3865,0.5287689752068769
3877,0.10725729925966343
3931,0.4621998869697983
3937,-0.14155045751969042
3949,0.5232985275580428
3997,0.44274384768143205
4050,-0.3220217718121764
4056,0.0971578826825743
4114,0.5321160585438078
4115,0.286045709548326
4118,0.27426212810208606
4134,-0.18314108325000233
4144,0.029101697249894753
4177,0.0
4189,0.46085912592419587
4206,0.10202653217382007
4207,0.374963592482791
4232,-0.11855477130595182
4299,0.41567488702857114
4341,0.3713177963276275
4352,0.31362388627664317
4360,0.4839053799185884
4389,0.0
4396,0.05306178768084968
4400,-0.5504655503092868
4413,0.0
4421,0.38242509415520387
4427,0.0
4449,0.4373984990297144
4468,0.39152804737409164
4502,0.0435415942587023
4522,0.37326931189703805
4547,0.36265539180238804
4556,0.0
4558,0.0
4571,0.3395119698532021
4576,0.07666378474865687
4611,0.4465156040454541
4617,0.39931434400994004
4627,0.04315449432020646
4640,0.4006608573037931
35,0.4193039788745865
71,0.026586765965046943
98,0.2434433702947365
196,0.23131581613628893
317,0.2542106251665368
330,0.1662010414401578
422,0.0
425,0.24643845603389192
449,0.41292205136568927
457,0.0
460,0.0
471,0.1743371717539739
565,0.5092385215498247
591,0.16048612837612786
594,0.06084202619371326
621,0.2639442268312675
661,0.2711642537236143
724,0.4123087460703656
748,0.3714786802055572
769,-0.07788722294979966
811,0.30219019417874304
857,0.0
963,0.1681971076527573
983,0.3019583835984585
1020,0.0
1030,0.40781143329285907
1059,0.38156843517348404
1076,-0.7402976401066628
1081,0.18813539144817493
1159,0.357993311644478
1163,0.44950283588601714
1199,0.1459904064316191
1204,0.1210654611499764
1219,-0.16932668559171515
1261,0.2572180067239034
1271,0.23390814886670053
1304,0.30014934016763717
1353,0.37230946630579465
1359,0.0
1398,0.38745101097585066
1404,0.0
1476,0.05530176332068781
1549,0.3452216438570572
1578,0.4874110546854544
1668,0.3021860904232183
1727,0.0
1749,0.0
1755,0.40413418080889874
1884,0.1601599171605228
1890,0.15757667232978467
1901,0.3950132503982777
1983,0.43359360221780796
2000,0.16540650862963902
2049,0.4628406793099429
2073,0.3446053209759208
2076,0.07287862706588943
2083,-0.18726898734737063
2099,0.38321503637846654
2100,0.10097035463494697
2122,0.0443137551638042
2133,0.42333804675626596
2140,0.29804433471972613
2192,0.36510946227414887
2224,-0.09023051546178285
2360,0.31550293033775434
2436,0.0
2474,0.24124794886042178
2577,0.38946840267105065
2636,-0.05813177179632889
2694,0.4690261396166533
2728,0.15571655296998532
2756,-0.03915892259339804
2813,0.47435376265223184
2816,0.2713668519656318
2917,0.24129868429547585
2951,0.3983299707387973
3023,0.15446432263388887
3066,0.44654958000392964
3076,0.37588802258043663
3083,0.09230467784587248
3090,0.13950275697649617
3172,0.23788061271249417
3228,0.06035194122910448
3253,0.0
3382,0.3303904169712797
3412,0.2254033299134035
3462,0.27856438775434245
3463,0.1338151269356216
3526,0.49312451433202265
3535,0.38660692816698394
3577,0.17417012848512536
3682,0.2904542854548007
3696,0.49691492170802043
3728,0.09203400845496734
3740,0.2932681391082246
3749,0.2500302335922644
3805,0.4668507124928145
3890,-0.3326905588773881
3914,0.2753942131648992
3946,0.22961824716867363
4081,0.0
4084,-0.19381622520407515
4095,0.21632011053924405
4143,0.0
4178,0.16060069536360166
4179,0.15590905144078948
4182,0.017675072137889547
4194,0.0
4226,0.08767535189727371
4233,0.0
4234,0.28611288116606604
4266,0.25651724311723934
4274,0.0
4331,0.16448543300323082
4333,0.15538395973439356
4359,0.11447838830847457
4403,0.0
4412,0.47083001420810033
4414,0.15117248850977294
4429,0.28340207628107894
4439,0.18517980158264757
4441,0.0
4465,-0.5056333605790201
4477,0.029194629830040952
4490,0.4636830691717462
4493,0.08320062761671698
4528,-0.004214116147673974
4651,0.050372931434018
4655,0.17232349161936678
224,0.06577233358294166
665,-0.033165427915760715
723,0.42919456262146904
828,0.2602985995625531
1006,0.0
1244,0.0
1256,0.0
1269,0.0
1307,-0.17564320250595555
1330,0.09764370978843306
1401,0.26695776252389836
1440,0.17201752940027282
1461,0.00857866321290146
1553,0.32508093693659235
1556,0.0
1653,-0.41790734565436893
1742,0.35922158984044295
1960,-0.08668227956392027
2576,0.21867891645808735
2592,0.36284597964016174
2599,0.11922508650426478
2625,0.0
2702,0.05589788916907801
2740,0.0
3285,0.0
3290,0.0
3322,0.0
3395,-0.32163726567252426
3415,0.27288617578699026
3428,0.07505007950408116
3675,0.23256711184855838
3903,0.2627959387154437
4035,0.0
4117,0.0
4170,0.010775254337775708
4181,0.047884264201349724
4265,0.43056799163964055
4310,0.03985679982846557
4334,0.2355332268911945
4336,-0.20339080060069104
4459,0.07037308364844752
4519,0.19688547651644916
4553,0.25756642887804815
4561,0.6419240883939927
4588,0.17893778654883996
4610,-0.02067136306534534
4654,0.13884740375052473
33,0.3577766693864055
39,0.4135235349274158
134,0.18299403815625004
143,0.0
325,0.2230902418275733
357,0.17048564099484986
639,0.28052728313510333
695,0.2788526607009558
730,0.0
938,0.011509714146364036
945,0.22298519515124693
1539,0.07019989390046444
2148,0.10843996240006115
2178,0.0
2291,0.06015334651827886
2351,0.36327692902410513
2355,-0.08855622714798916
2504,-0.08038700013455158
2732,0.3969475136649161
2752,0.13456373248042297
2769,0.17217919441460627
2961,0.36624133184052066
3028,0.2753173604156782
3042,0.07030544564581809
3248,-0.7275786246463449
3271,0.09975850792070462
3348,0.0
3416,0.33263902351247965
3536,0.0
3542,-0.26332427507741374
3550,0.3104411862392389
3986,0.010861485910523161
4087,0.07822124065356251
4140,0.2760079860390985
4290,0.0
4304,0.08112777284477812
4355,0.3117663966379991
4377,0.3743760252256274
4430,0.10174795864105923
4450,0.0
4512,0.0
4570,-0.3277745964649891
4585,0.0
8,0.3570480170015664
453,0.3949394799802919
663,0.0
707,0.22836635079663026
774,0.0
809,0.18663148501983495
1144,0.35165396351164024
1273,0.3215633417774426
1406,-0.39527563375259833
1896,0.08711377111351704
2486,0.27589573193332173
3122,0.0
3152,0.0
3233,0.08887836883388234
3455,-0.565072029960486
3588,0.36414480487320167
3922,0.0
4029,-0.27870905853056005
4151,0.011847720186066724
4165,-0.3897077750747372
4193,0.11731345605013366
4213,0.21797267591347702
4339,0.289180911191361
4527,-0.3596775260701902
4567,0.3188792858928866
4593,-0.3803532899058809
4595,-0.19352886227833088
4614,0.32836590200127724
4636,0.18974349235344423
919,0.07158912001938855
928,0.31980555821901135
1703,0.0
1779,0.0
2086,0.37931184774458626
2197,0.27712264844981727
2414,0.0
2482,0.1057432554447415
2709,0.0
2881,0.1731348127815795
3519,0.38356713982711077
3818,0.07861727433629095
4086,-0.8074229972825043
4126,0.20464870969572968
4225,0.32891744117678945
4367,-0.09752373654242441
4405,-0.2823080880097487
4550,0.3183818087368335
500,-0.014179570035147915
599,0.047341330737727505
888,0.20598336103700188
2663,-0.04553661582220192
2872,0.1199251343432024
3885,0.0
3938,0.0
4075,0.0
4277,-0.4126107266750879
4344,0.31290715839935856
4353,-0.138715448476885
4433,0.026217529782786242
4518,0.29649848261734557
1382,0.01849578766447646
2805,0.06370867594179708
3081,0.22055230653234115
3171,0.21412619695890434
3193,-0.8431548494631367
3771,0.2759869868211102
3895,-0.20277134034210476
4123,-0.15899794844574822
4300,-0.08048217013963577
4337,-0.314658627833427
4476,0.1209193185848565
4505,0.09111358099050793
4537,0.12210760528194076
4665,0.0
835,-0.3364301192082072
982,0.04079670787729661
1760,0.267582810544849
3209,0.32246963151799957
4163,-0.2610680628698153
4551,0.12025995399398326
613,0.0
762,0.22634062632993213
1693,-0.10378934791859185
1978,-0.0975885673503133
2187,0.0
3496,0.28430931672566007
4253,0.0
4517,0.09501725621765433
4530,-0.7071067061507594
754,-0.21816371479900132
1052,0.0
2014,0.09755669193117988
2804,0.0
3240,0.3047444701828992
2855,0.16850854361266543
4258,-0.037208293445901264
821,0.46560080670548154
2053,0.263979871331502
3272,0.16787066946765505
4322,0.0
2082,0.0
4116,0.0
4220,0.04594949457698383
4572,-0.9754549107246262
4575,-1.2679800995249242
4338,0.0
1687,0.30188775275192126
2131,0.2527101042690516
3460,-0.2462510721141411
4316,-0.39170624466579873
3869,0.0
3273,-0.16532826110626186
502,0.46736599072081497
0,0.4885013864858492
